"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Kiribati","KIR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","634.673318248131","611.494238434093","656.341519787992","666.000991480034","553.553998586515","429.924734991577","411.457949442288","522.192972686754","617.163965269941","618.407762420337","641.315167164082","943.664032143692","955.48795160263","881.268618949383","1004.28976262887","1073.7159938582","1063.80488982139","1269.72205179379","1277.28845865956","1221.0732819878","1169.42508581754","1150.78052490049","1193.21220921069","1369.54031443022","1474.06710900841","1526.94985307964","1462.6429509993","1757.94377606364","1877.17035629495","1626.98040762366","1979.37891683813","2146.01911286482","2423.71262090668","2534.25933132854","2789.21618743396","2892.30740154978","2569.43655238565","2872.65302835741","2883.0401819475","2900.96263916282","2559.71714939559","2801.82218514503","","","","",
"St. Kitts and Nevis","KNA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","283.331264289183","302.649278225499","376.669309613476","523.097497941213","564.890122529495","766.100847939995","968.734621969002","1302.21093771142","1633.32303203975","1533.7148958201","1671.64727478385","1761.8785830434","1940.4585282402","2129.1368066103","2160.85944659185","2461.95909894932","3106.47193148483","4153.86663408533","5105.18235263793","5772.22375598978","6701.85299538333","7058.16544753052","7693.67175933758","9013.01368238903","10703.034359358","11335.6204824587","10379.6907762858","6659.15345768232","8686.61891086988","10066.4200985353","9481.99764965363","10921.4179578445","12133.2449707744","13671.4468231885","15951.3767895808","17949.260053462","19974.0308851783","17500.4116780043","15514.2115242779","18937.4316730492","20578.1729635886","20885.063456583","22213.541075093","23855.8235209159","23450.9899045907","23960.5291161577","25890.4463157708","27237.4030768991","25831.4551500679","25451.5171697547","28058.8301659895","","","","",
"Kuwait","KWT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2210.94057709989","2649.45734763169","2457.63763088825","2891.75358017253","8201.87886492699","9652.83655105927","10011.8084604358","10477.1761567757","11074.0017437301","","18709.0634986377","18918.8128160282","15513.7195110328","13498.9741838273","13361.261822255","12660.2986205942","12081.3772790592","12590.1501831237","12051.681450115","13592.3984330224","14369.5855579071","10899.4676310399","14038.1574507878","14501.1974540932","14492.1810452077","16608.6804872169","18536.9881388503","18012.4281700002","15236.7006261073","16556.0195348253","19441.3706524212","16763.551736274","16861.6494847062","20237.2849272076","25692.7132845366","33271.0458318126","41054.7797484507","42830.2908276856","49271.7994826559","34019.6314587527","35309.5630976852","42038.7750216317","43810.6422087909","42999.9943620475","39694.1573477494","27811.7129060816","25708.1321508735","28379.0766464995","30000.6815806024","29080.1062170505","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","498.673906123878","548.903902606862","604.534311825842","779.308091940657","996.628492853152","1036.29761647453","1109.8354783205","1172.91235746392","1294.72021330701","1469.76108012604","1686.57618625213","1910.20079383628","1703.88140311249","1416.85386154694","1411.32607679423","1355.35766904761","1360.86731563566","1424.00488565752","1577.27210233833","1747.22646447209","1995.76318558344","2153.23328939269","2311.24041194838","2696.24318507619","3139.21405693216","3299.29643896143","3568.72236999449","3826.63386254576","3760.32282081988","3225.02899768556","3491.2515661638","3356.23575479318","2948.66018706427","2946.29240628398","3292.88068428256","3904.77605497098","4546.76397552047","5344.83423544912","6052.53040318805","5562.93792571631","6794.30214496551","7724.22857814271","7520.79280972945","7710.55162565592","7686.04782910528","6553.17714564554","6269.60602471778","6969.23767314301","6610.08330230246","6476.9787161795","5390.8106129675","5995.79342411758","","","","",
"Lao PDR","LAO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","421.511699207118","560.027117632488","402.396810367774","232.97222159807","118.713546171162","139.327805558664","162.756919392573","184.597881401776","194.450086888237","224.397439988203","253.184338833848","271.46337259412","284.919724581743","254.882456302568","177.221689467","213.175453460655","243.745849463011","252.120198858656","250.717914843293","268.958223388809","318.946012621929","370.338040147785","425.695351106731","525.252289589994","639.09728294812","704.161201174704","778.212195334581","941.354567897898","1153.61069222268","1362.19016882437","1523.37468817825","1643.22180936362","1787.3050194948","1846.31521684536","1953.82415189024","1950.7763945139","1928.62668504618","1837.87641019465","","","","",
"Lebanon","LBN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","782.176137077439","834.292138428677","1163.67022450468","1390.92211463686","1802.89031501148","2189.69438209048","2658.29220315012","2995.72050003695","3200.66908263367","3516.48211319046","3578.74824539676","3524.82831261754","3443.8005442675","3560.38534354079","3123.77140707065","3796.82079868005","3907.23091456194","3895.90674754671","4465.90891619742","5096.210196868","6000.497359861","6308.87356695249","6367.03041950581","6810.3477368797","6626.86854661854","6113.99873005568","6260.06246964872","6589.18847094432","7103.13047797276","7334.31086718409","6971.8301788814","4242.29948986974","3026.70866734456","","","","",
"Liberia","LBR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174.259462958923","155.13624155931","130.447174079756","56.7359046950058","143.012446825936","148.487241136215","180.679466579976","199.688016781424","245.42838973632","238.901893583278","271.137179096866","330.791676397915","329.10036869894","373.687031815587","347.800595664606","379.123192592651","372.013504554038","354.613126306163","386.918153000931","352.741752606161","328.062800029902","339.120919141194","","","","",
"Libya","LBY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2809.39278869605","3590.8455001758","4085.02668905997","5564.55381798092","7050.5711391169","8271.09389811083","9798.43334493738","7193.86826139813","8540.67759104187","6565.7450742826","10586.5952336717","9167.46639390594","7679.63077029158","6649.33852850878","6705.13491711163","8732.53320432113","9433.62486539526","8419.92661528899","6394.7428679149","4638.50082445021","","","","",
"St. Lucia","LCA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1270.90467338839","1415.32635162875","1303.40278871214","1386.31337549056","1756.65694055527","1944.94651312805","2303.91926916087","2509.56340720399","2816.67298760833","3170.60944820178","3577.9419647161","3742.69231739149","4106.01272122129","4075.08205055393","4190.59926144616","4402.73752251433","4545.91455647973","4536.04211151828","4842.19204393657","5019.08031876706","5294.05801903921","4907.15874947239","4950.45715159415","5354.51606729767","5670.25550017749","5962.39498372132","6513.69403850437","6834.71983245711","7254.77664734888","7086.3095138734","7134.88730904895","7769.70149173602","7593.23148817767","7402.64406662904","7842.13650286061","7573.11171709814","8082.59353208169","8514.1198144454","9143.95338315427","9151.96218063976","6991.91488090732","7655.16307116389","","","","",
"Latin America & Caribbean","LCN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","530.508694900655","585.139935732188","639.744480601301","822.147975791073","1024.94945759011","1047.45083987941","1130.91528236062","1216.47593635086","1340.3510078216","1517.41536775131","1764.75982759472","2000.99643767689","1796.34487085485","1504.98337298891","1479.27655720175","1429.92062607159","1434.30696871004","1473.6207119737","1639.8884510649","1760.1429271166","2005.00733090672","2178.30586248494","2354.96152963179","2709.97992128218","3121.46546557442","3329.57251601419","3566.40886053775","3846.66293219351","3798.72906753521","3306.17201136938","3575.2830339765","3448.03342716482","3013.44433287481","3000.16203409271","3388.02562386737","4031.31888766871","4706.06205298333","5554.81896437211","6374.50792924654","5915.36812143509","7191.49308020159","7956.65836921379","7902.53110308884","8089.207015375","8175.14855087632","6895.79286002883","6629.94165232724","7341.13586786106","7024.55591546044","6893.45426472488","5765.74780502963","6415.19264339069","","","","",
"Least developed countries: UN classification","LDC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","209.790841095759","215.655308404361","228.13774864709","238.935237077342","243.437513198222","253.788317090467","255.97774137292","224.349939445582","216.997481395126","189.933379158695","212.204224742635","239.004549438322","245.612562510222","246.90971139308","252.137866426173","277.835240807961","260.854360876735","273.298612478487","293.378702927702","327.881217856472","363.481387654541","401.32533013175","456.008946230815","537.622940284698","583.302942811829","627.312736278549","714.444234725959","754.23625582293","812.819914702986","867.796130657486","846.167341554338","874.262454344317","945.528658003008","913.705565767039","971.238899649803","972.675451397167","1010.73424637002","","","","",
"Low income","LIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1092.13885538194","1172.25671828014","673.019415612087","641.822470113069","634.56248198868","665.595285604897","647.682565966753","631.323604549635","686.016436145365","532.316264091603","541.469791217033","490.921083620117","489.188018921532","","","","",
"Liechtenstein","LIE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","161.966607411347","173.306712311087","189.823162904289","231.677184617168","235.323235199757","208.328601429373","236.071478213326","158.701238176364","217.658559474999","255.535480251548","273.707251008326","296.327312889368","315.756056090972","361.7845146592","364.738554580256","386.748629685934","398.103705567724","413.490333784635","409.12065207813","466.989225114994","515.578573925898","550.902385680957","577.728805768801","640.15153951073","694.51939254671","725.528049524658","776.481454379133","783.331058366301","760.027077510391","778.140558364358","746.141214462952","778.622640423136","888.425925183804","959.773203752468","1122.01885170318","1284.77614479697","1464.28480233229","1803.63201934867","1883.51254104338","2605.86359540469","2983.67214570735","3051.57247314443","3394.73050035872","3591.51335667154","3677.66226183765","3756.43685213437","3967.81781646875","3936.04600075313","3671.849396381","3490.72590210904","3611.59123580456","","","","",
"Lower middle income","LMC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","127.173811518369","134.289006309824","151.403662676905","179.381101334082","192.392917245265","196.028978136028","213.631942289535","237.783269239854","258.061943338222","311.463862186064","392.334567665295","378.430442663716","345.444351296464","318.520826897081","324.98386977018","331.519959530604","348.398268636895","357.563873027535","346.960783529125","363.352586605535","337.775629900394","345.461851071048","332.535866860599","364.820885146113","407.247563155028","442.092143197119","454.924698802463","453.390773985385","473.296549443276","472.400616373834","472.407140531403","488.879704991548","540.886661570351","606.475265222892","681.302583339872","788.174990333881","945.642333170998","1010.02932742645","1072.39352002346","1251.66057069614","1364.23336705225","1427.10180939202","1496.26164650966","1612.68654034525","1614.71908824191","1664.62089422493","1755.50502357982","1811.26099301057","1875.23567838432","1793.59186720062","1975.02665573096","","","","",
"Low & middle income","LMY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","153.497781227569","161.909520993877","176.895956902135","218.072445210844","261.318548472397","281.361550047794","292.993860800931","319.862101488744","338.377787978319","379.503947214635","432.718543702936","493.093284558936","476.22932219196","448.956006552871","446.426644827689","452.925245074843","465.224442092052","460.277168320789","491.16614461672","513.627939145614","582.947232853741","597.258195071244","636.776900738057","687.369762315225","765.075205397967","858.021315591803","935.320359720025","975.687455478268","949.177556950263","918.305967701318","969.032638844153","954.954198300657","961.939605705455","1056.50232173659","1210.81522236711","1395.52036684249","1623.93072801729","1969.58377672034","2262.94893016361","2286.15552599776","2693.13412866832","3030.59339013277","3204.5841906605","3345.56497047253","3478.87294027309","3357.59769880521","3361.29925736194","3627.25263467878","3733.98777963378","3775.19826559034","3584.57230689367","4101.78449719237","","","","",
"Lesotho","LSO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","452.331153672096","458.940021492517","421.142260119871","461.108086028386","387.588675463143","283.800348364527","318.091945340517","397.598938292202","428.582832954533","422.752784679409","492.149477112999","544.695854532005","594.734539053326","566.866200815225","574.929781416361","624.165491661909","585.311502192284","606.034832095527","529.936946768062","536.458784234083","505.38578639148","545.581314515029","512.334087377297","755.623618014311","964.913196892365","1031.30103837496","1072.74068777147","1102.99345372977","1102.2625568441","1017.31967482974","1229.36400093866","1266.36395838085","1164.68506946921","1091.08275648873","1092.37406122064","1055.64292338802","929.056985211583","1004.31863018101","1105.38480155035","1054.94924662299","927.472701142479","1037.38612572822","","","","",
"Late-demographic dividend","LTE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","177.683408180553","193.576576507238","216.24752832098","267.668559982017","302.986079482135","327.032856850736","344.804098382754","392.671911554701","402.720963696465","453.506187007795","491.17173878287","517.648573381131","522.70898917629","472.215008606792","495.712542059532","501.813547187397","535.991645246568","539.711502681234","603.164130736108","697.141870403622","721.437236812563","729.164248395358","782.822981595361","817.625534299507","972.514046309593","1223.19125754818","1369.5073962437","1419.87831314292","1357.85716810347","1230.76163158866","1329.71194036357","1364.21897106018","1436.61222217105","1620.15445235117","1926.6051175994","2296.12812709315","2757.55379427474","3477.88301952978","4224.43179735558","4094.8801421927","4812.85449736928","5688.7846028271","6108.50388006819","6513.68932941486","6746.93902876378","6272.51212720836","6250.31857372651","6915.37288658743","7410.03750574875","7501.96759444765","7229.8266741831","8407.63943638657","","","","",
"Lithuania","LTU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1677.01615135564","1854.33919474498","2302.50583873607","2609.47574008254","2540.95744768078","2714.04964885985","2951.42623643032","3519.70926706041","4627.56737922419","5670.2705741579","6739.68215545756","7914.20036424818","10359.4260498631","12654.5266429362","10330.1190945442","10178.3649192088","12036.5804236327","12007.9053991298","13275.9682376104","14144.8293175813","11817.7140562726","12434.7199615152","14062.1051983009","16097.9363141893","16357.8528123759","17014.0507700375","19903.5594370349","","","","",
"Luxembourg","LUX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2560.0379847063","2606.95490869913","3359.58590295338","4464.65905290064","5638.35538164056","5831.34977477362","6775.85911264125","7720.07424018364","9649.66838349789","11165.7112441578","12386.0360486924","10849.0670303732","11053.261366705","11156.7910054063","10766.9806264385","11177.2624534298","15916.4139584928","19846.2995320317","21960.2744474778","22977.0799932979","29362.461713885","31763.6128635752","34716.5882082649","34641.017935881","36483.0148657969","43847.2654289292","43245.5031525444","39892.7340631143","39106.5735348013","41453.6744113482","37783.6626711242","37797.4519676338","39425.7444672709","46904.2557207792","61572.5383844338","66045.1552194469","64252.3925829074","81562.14558327","82579.1775835058","57334.1841328838","63207.6945814129","68844.4016541267","73525.2286013216","72403.40850548","75837.9784838629","55729.1041568576","58461.7998856095","66052.6380531479","69498.2737643053","62146.077047776","66535.3895480755","77781.175704672","","","","",
"Latvia","LVA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1434.05538125183","1568.90558144971","1791.47170965357","2004.87218336265","2121.72914103001","2394.04288065909","2656.41402090795","3108.96231195239","3880.13304217233","4790.851243758","5847.9349088874","7276.71282395309","10669.3749667812","12648.5630682463","10284.5689006235","8646.37710830057","9962.77989268372","10297.666032066","11293.1521001313","11936.7588595393","10454.8516617486","11023.2190602323","12167.3661329662","13751.5691915975","13837.831744773","14147.461265097","16238.8897578519","","","","",
"Macao SAR, China","MAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","261.453186035156","296.615386962891","353.8740234375","426.646118164063","482.964141845703","501.529846191406","559.663330078125","651.384887695313","758.248046875","998.91796875","781.729370117188","755.085815429688","674.487060546875","602.377502441406","581.920654296875","760.484619140625","827.846740722656","939.179260253906","953.638000488281","1083.36975097656","1141.00769042969","1172.01538085938","1076.14184570313","1202.64318847656","1279.98486328125","1410.634765625","1255.75744628906","1332.40417480469","1306.73449707031","1202.2734375","1206.07824707031","1276.81176757813","1555.91442871094","1760.41003417969","1834.76000976563","1990.34460449219","2259.54272460938","2610.6884765625","2563.62060546875","2500.9736328125","2673.56787109375","2577.33471679688","2790.13330078125","3042.84619140625","2796.48999023438","2795.94091796875","2933.34228515625","3118.4580078125","3125.27807617188","2909.06909179688","3372.8427734375","","","","",
"Monaco","MCO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","453.315241988886","513.489541483517","432.87825288654","286.386820555119","339.604030482505","416.09366249617","499.135478799376","625.59474146362","850.46556212134","998.25620702563","1133.87793272322","1435.21838320135","2007.00225035806","1737.65385855233","2325.87244085878","2846.27375250182","3043.2465579593","3304.0594084603","3280.62100891156","2491.67513584521","2721.02930223246","3335.53683701674","3942.50613533012","4190.86522108805","4098.90769499224","4753.25524379629","","","","",
"Madagascar","MDG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","551.795498362718","484.321271985376","470.194130863507","450.722326434695","360.625475828359","344.460562940222","379.116446418441","263.777876997528","252.098914723563","240.737906852049","291.890766758465","226.896354541888","253.317427054056","271.196634640307","219.911071626387","223.273633042809","284.04584021081","237.331399129212","238.690286756773","231.233713839241","243.805494710812","280.315611534514","261.692239854157","301.016764672891","231.391651548844","259.744219611678","274.264187460352","355.145095261062","435.437549757463","360.02388983212","364.280048701654","411.347518458567","389.392968452254","412.821137811067","410.556354926356","355.049172473036","362.355865909405","406.044119526119","425.902872586524","425.907806560982","383.485923441169","421.013289270506","","","","",
"Maldives","MDV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","555.464439326762","554.95221743001","528.770721723223","688.308438527842","722.187449898539","786.74523813908","832.59679413873","945.139491345179","1021.21638668392","1132.08598516538","1325.64463548443","1462.6518125657","1600.54839297334","1663.52512859959","1782.88925568879","1871.10485411742","2605.94310602471","2630.36546961256","3028.16562387873","3486.74245206912","3275.30679021372","4372.89873870996","4324.05645486568","5242.38308861606","5318.0672581879","5524.19100543055","5837.32200392872","5954.07595971958","6464.80045034916","7146.71386630201","7752.07768557395","7962.51456940946","8391.02944785636","8898.26224468652","9068.84887754588","6001.33750462835","8388.42332569289","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1363.54431253147","1371.02239226874","1536.33507773711","1654.00080675084","1701.20767086056","1655.47025176784","1714.96058088103","1835.87471768766","1823.33016009467","1795.77833342294","1924.71314957609","2197.71851636689","2518.23430485755","2904.168052025","3391.04729752878","4010.85759060036","3690.44892227416","4183.1305867016","4521.46797655084","4774.66139270217","4633.37884841273","4639.10420079506","4198.45682516051","4261.90022688815","4325.74535700563","4381.22896983527","4301.5954623308","3892.52186396943","","","","","",
"Mexico","MEX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","604.867305551783","649.604768726184","725.063953705676","864.875615483495","1085.34297423871","1278.31176925609","1246.99030998592","1104.18401326958","1340.00147603349","1671.01498714738","2459.60914488781","3102.6810186771","1997.94374034546","1554.48085798736","1810.48204376105","1929.36995312729","1267.87214965467","1363.30070251622","1728.92016016548","2112.30096501511","2481.33112580527","3042.08137489361","3476.81318477591","4810.56601497136","4979.2457831752","3126.54206795584","3531.54510962176","4373.86020835695","4563.20680528816","5126.57548848059","5915.82171011882","6276.27060814213","6286.15252243782","5732.84895489499","6036.26169878541","6543.66474182415","7195.6337665333","7668.30164523624","7868.49407274107","6300.81439813111","7366.4535116167","7895.61204564625","7902.19300156704","8273.18629239973","8590.45619553549","7687.13214773111","6958.92736281275","7373.22454599094","7618.07875434393","7866.61444224569","6535.72718632288","7443.53351798716","","","","",
"Marshall Islands","MHL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","156.354340771218","164.963506968658","180.42797149244","222.577094011751","266.794278974753","287.367995705269","299.339656042794","326.822798349675","345.756723617197","388.026298443839","442.713508463348","505.854818493999","488.457527092885","460.489926540413","458.098280254345","464.859199106876","477.247437952166","471.65677609162","503.526389173655","527.426059679902","599.064942265064","614.607363377977","656.394274244619","710.289702410156","793.999595051282","891.218358356081","971.815026886843","1014.48493200518","987.273630521149","955.429252697347","1006.97390598182","993.419586163602","1000.73409654642","1101.60233590062","1263.01718741669","1457.43043598992","1699.03395914431","2065.19373156472","2373.88341855019","2398.22215812581","2834.38135218931","3232.14945262387","3426.3855729806","3582.91612807235","3728.15301828812","3600.84434001823","3609.84170139103","3899.35964449901","4034.01512860103","4084.06916975011","3885.46259302391","4458.76346954641","","","","",
"North Macedonia","MKD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1004.11949178504","1371.01455516983","1839.87301158928","1810.71515721954","1553.34112858263","1505.11002758492","1533.37372444459","1494.47003449657","1472.29667108723","1589.92505418853","1913.70449970433","2216.61273587381","2438.98453438107","2741.82575774019","3023.50288522333","3923.60396580524","3773.97627797876","3749.38274347599","4253.98686032484","3928.31313419145","4434.57199520252","4702.59729451752","4157.52533377125","4408.87769870395","4764.05860086253","5322.63859360292","5290.93843273119","5325.97938641124","5996.1109517865","","","","",
"Mali","MLI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","212.233432572148","180.148510847906","149.755250161815","144.847623328329","135.254552001148","153.541694365657","200.602043076782","223.394668189876","224.775516652198","224.685313182836","268.906226066455","269.331155633753","274.890421445147","270.170901605848","186.204581664589","238.89352178924","240.306320770597","223.918562376177","235.217208198816","277.952653493334","229.34243939637","251.269640593594","261.935607516293","323.597281405799","362.252714786144","404.219533356905","415.616335587245","469.514837098652","558.072771633639","550.127382162645","563.31450265074","655.444050841387","585.013878036503","624.984884447435","681.475652339635","603.990365416187","624.837107661752","667.48633478069","717.532831793604","694.982488212734","671.725853948731","647.836401838067","","","","",
"Malta","MLT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","17.8332887495703","16.7301643693078","17.9244761665491","15.9843891287278","24.1022583205953","27.0219968717454","26.9741444452455","19.0417109443278","16.143648638052","6.81042317635366","5.83694701371286","13.5923675396161","20.0090792800779","22.2740212349899","21.2143902403078","20.011245488193","27.6172301554927","23.2996649075361","22.9167616404021","30.9418612167825","31.9496131236509","31.5358767347178","33.4693786187351","51.0686019560014","72.480305205828","89.3381790096248","108.251578770914","108.417691338989","88.6804269482577","114.373362580895","134.26295271468","108.476000555509","99.7669975129175","123.149748741287","150.623784798701","157.665723577383","183.879137588946","252.14641443627","380.002166070703","513.17791652161","669.999995561472","967.201576826545","1039.88598915343","1068.56192729469","1073.67581416925","1071.21059757729","1017.9423266749","1028.96931233028","1131.0949089685","1149.99700078204","1313.23150554343","1049.6220845224","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","709.498317915796","727.584574456145","846.707675288566","931.256426311856","957.103350481056","977.61603698074","1011.48715624757","1055.93307080193","1068.27550379189","1045.84344171225","1116.03712379412","1282.86743035181","1432.77500945911","1640.81808014016","1976.59219861339","2334.32869815982","2320.74238811603","2577.72248830907","2607.91628757867","2744.84519134537","2520.06445406809","2484.80288226141","2330.90861317009","2419.07086824428","2355.93923491607","2184.25763712609","2132.86801867276","1979.78186669608","2206.19057873142","","","","",
"Montenegro","MNE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4076.38935751579","5340.97205673705","6625.94508277523","5857.52718906392","5836.80869064169","6550.51214500602","5879.40426956331","6410.1232065003","6503.18620360659","5857.05361261023","6136.763220385","6987.78364887756","7781.8227980705","7819.28334361077","6771.26848845368","8403.73025730501","","","","",
"Mongolia","MNG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","1012.63818573044","1089.32526869526","1129.85368745557","837.983617426979","837.815657949476","1128.5447931522","1132.98473271103","1139.21905092158","1139.11996928621","869.707939178491","960.577625027354","533.36232826324","315.144847285207","361.684268136363","559.571560275445","541.936925478801","452.292084866674","430.588926828767","402.404452661131","416.437241856331","451.715512330137","493.550192832292","562.02878640784","675.234839091525","809.363306946184","1003.61435383359","1245.58654029045","1639.62893644719","1309.19351915877","1848.61645493195","2568.1854928301","3304.77802289322","3466.55757210325","3154.45141003871","2831.9409203524","2648.59421821437","2393.35571484785","2878.38718097892","3115.04073741721","2939.55991664624","2762.494617529","","","","",
"Northern Mariana Islands","MNP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211.755837792479","137.127482323195","143.057869579597","134.189690647356","122.082765830026","172.836102236596","212.856065555336","236.352264144218","276.937093695898","248.090708794552","224.728146318526","211.411482517319","260.159534354649","323.312509752633","356.514684374122","362.559525156455","408.94133528002","478.810826026984","455.571709356336","403.378227648071","506.133252785325","560.425570589114","558.372389937206","558.593524280928","478.966123881182","346.166463059197","361.51227813233","401.441734921566","395.08234998108","345.250160326651","370.521112740137","","","","",
